Data Contents
"TIC, FULL_TOI_ID"
399058051,3171.01
383806208,3014.01
20203297,2268.01
218988652,4783.01
160045097,1782.03
235684964,5666.01
95709395,5001.01
229940491,1642.01
366527844,5348.01
470678283,4023.01
264979636,518.01
179715231,3246.01
48661942,3139.01
136274063,1094.01
126125073,3450.01
294365631,3228.01
289445553,3230.01
329609449,3203.01
336613507,3192.01
36607746,3151.01
258920431,2567.01
229586455,1887.01
44514807,4855.01
353361266,5476.01
232635922,1745.01
75744886,2917.01
268403451,1612.01
1942969,5459.01
239638934,2571.01
310266243,5020.01
157698565,2589.01
347715478,3089.01
69997672,1133.01
6653897,5450.01
233735068,1306.01
230084146,4109.01
260985861,149.01
343648136,1088.01
261136679,144.01
284760740,4046.01
319949055,3208.01
236312126,2021.01
244487927,3513.01
16884216,2023.01
380517859,5867.01
210169818,5869.01
301624989,5545.01
305375697,5870.01
289125016,5924.01
252469648,5605.01
373816781,5871.01
163164300,5927.01
231663901,101.01
124235800,4898.01
147723246,4954.01
258037656,5879.01
117256577,1156.01
389999924,3176.01
318209162,5746.01
101569583,5452.01
230001847,2337.01
283165117,5875.01
172518755,1789.01
264171144,2281.01
176442805,4833.01
403308915,2059.01
271761420,3962.01
56798909,5404.01
284454822,4093.02
459836041,5771.01
105801221,2812.01
369861728,3307.01
165948070,5919.01
379629854,4008.01
396950329,3861.01
25911962,4546.01
286545058,5921.01
217933560,5051.01
387318409,5928.01
167905035,4191.01
141412823,4421.01
354173595,5974.01
313006381,4631.01
367630162,2104.05
331691841,5947.01
287643871,5952.01
422655579,388.01
278199349,922.01
436764867,5958.01
404610583,5966.01
431810418,5968.01
376847633,5975.01
298495970,2157.01
120916706,263.01
126864892,4212.01
1717732429,1172.01
230087585,1868.01
82010657,1591.01
264544388,1893.01
434171113,3927.01
179985715,249.01
36574157,2775.01
410245915,725.01
92226327,256.01
100097716,354.01
27244707,3759.01
266772500,3773.01
448536355,2972.01
207077681,1928.01
330468175,1360.01
394509844,1952.01
143022742,4323.02
66620917,4391.01
27491137,2076.01
272679240,2275.01
334414389,4811.01
211438925,194.01
438368981,4731.01
53593457,543.01
158588995,674.01
373424049,742.01
329277372,1421.01
332154944,1577.01
165468291,3871.01
102848207,3816.01
384045439,1496.01
154618248,245.01
9858404,394.01
431693152,4685.01
201233610,290.01
320525204,1140.01
236934937,2291.01
189620016,2372.01
195187769,5550.01
202185707,4325.01
119585136,5634.01
108940329,4768.01
143994382,4844.01
365639282,482.01
68322189,5016.01
294295243,4995.01
27064468,5126.01
373612558,3801.01
411930845,5109.01
59351345,5106.01
186470968,4832.01
380619414,5144.01
350020859,5141.01
175193677,5140.01
55266835,5175.01
312899686,5266.01
1100766816,2052.01
424699834,5212.01
274194927,2439.01
313835568,5298.01
270679144,5497.01
330332501,1328.01
35582553,649.01
241102583,5296.01
328750515,1403.01
275758701,4496.01
26305150,4845.01
418959198,1424.01
141186075,4307.01
355748785,3527.01
441444262,3079.01
42484503,3532.01
188646744,5807.01
356978132,1755.01
281225729,4810.01
102159710,3506.01
294594423,3539.01
1260235,4830.01
390021939,4030.01
70780410,4854.01
233465389,5654.01
375942197,5815.01
219332978,2534.01
267810289,5201.01
262499797,4858.01
282221346,5042.01
261258875,927.01
260130483,933.01
16288184,1049.01
237913194,2179.01
26406123,5454.01
60859922,4918.01
200435203,4980.01
177391159,4984.01
138968089,1429.01
336125492,5192.01
21744120,2127.01
459735346,5808.01
131730580,3367.01
428699140,3082.01
406140233,5508.01
259165246,2831.01
400073524,4952.01
81429971,598.01
366580825,4038.01
276704866,5935.01
277034534,5058.01
53307409,3778.01
267215820,5300.01
387318486,5907.01
272758199,1845.01
467211520,5898.01
237924601,252.01
13574009,5884.01
335590096,4860.01
383216635,5865.01
277833995,5524.01
288185138,1200.01
408643099,5324.01
139528693,449.01
228694725,4873.01
393546540,5696.01
458424950,3893.01
356453768,2002.01
434260570,2455.01
319932686,2883.01
158241252,4443.02
183675732,374.01
88485645,3821.01
6785559,5085.01
110428269,1138.01
318413374,2884.01
49079670,641.01
167754523,409.01
470911286,3986.01
23740089,1849.01
135267558,5754.01
369789627,3258.01
69672493,5079.01
453942180,4971.01
179319057,1961.01
110936761,5791.01
95122849,5478.01
245341495,4950.01
77680373,4941.01
41387532,4389.01
265979849,5210.01
349972412,4504.01
9830791,3766.01
400381085,5370.01
96170689,5355.01
224299081,5619.01
327004130,3997.01
61145589,5329.01
20096620,5374.01
306263608,1471.02
4294779,2451.01
367193046,5444.01
360142739,5881.01
233788275,5885.01
202941251,5891.01
398038296,5894.01
408317165,5904.01
341299943,5905.01
364192929,5922.01
372831381,5926.01
308883808,2609.01
92217989,5929.01
420829332,5019.01
302759417,4687.01
137843225,5706.01
112110888,4770.01
179687771,4824.01
54390047,998.01
427730490,2040.01
12938488,5977.01
463070290,3064.01
362370757,4868.01
441738827,2084.02
389968080,4031.01
119950057,3336.01
85293053,1772.02
285354178,3679.01
38846515,106.01
328814605,4086.01
353225230,5766.01
451599528,1104.01
41227743,804.01
295354126,1965.01
231721006,5541.01
248434780,2462.01
151930063,2872.01
354832924,5763.01
407146538,5055.01
463402815,1044.01
237928815,703.02
388076005,1622.01
101011575,560.02
257531677,5762.01
272167060,3495.01
8621049,3770.01
268172361,3768.01
289574465,5190.01
235684392,4053.01
153951307,1238.01
87873211,5077.01
284747017,3746.01
219306934,2201.01
324609476,5041.01
318022259,1730.03
321578632,6059.01
335952150,5732.01
379824738,5810.01
416739490,5697.01
328350926,392.01
337025682,5302.01
378613125,1981.01
263179590,2498.01
234160911,2600.01
65805840,4799.01
154014059,5228.01
207468071,1836.01
355867695,1260.02
23863106,5648.01
123846039,883.01
76193403,5700.01
156172268,2834.01
356736743,3832.01
406855039,2153.01
311252710,2979.01
310262516,5750.01
310854881,3318.01
230840853,3556.01
356539624,3833.01
110996418,5171.01
346667887,5181.01
461538935,4157.01
417047499,3523.01
359321688,5269.01
13883872,4322.01
157568289,645.01
412014494,1111.01
115010361,5163.01
323132914,1057.01
10507330,4021.01
352413427,1473.01
29919341,2422.01
390048041,4006.01
408203470,1289.01
287196418,1190.01
306357884,3322.01
161156159,1988.01
188768068,1462.01
229770036,1348.01
345143460,1533.01
230088370,1176.01
38571020,721.01
78441371,2763.01
359523751,4970.01
86451883,3507.01
120033290,3335.01
282485660,5005.01
405571798,4953.01
272211398,4909.01
237736186,2746.01
305948428,5241.01
14570099,5558.01
80567842,2491.01
289661991,3807.01
417931300,2068.01
278821913,4288.01
219508169,2016.03
368287008,2015.01
162689341,1838.01
210445631,1968.01
47617038,4330.01
245728942,5012.01
372596796,3181.01
63013648,5547.01
441600335,4159.01
206284139,4547.01
118327533,346.01
340624586,4997.01
300812741,2322.01
294315741,4985.01
186815660,5485.01
221656234,5015.01
243153196,5321.01
388130237,5151.01
258796169,4616.01
379931600,1158.01
260541432,2628.01
400476523,1867.01
219466803,5275.01
328325110,5379.01
129890791,4965.01
365938305,1262.01
370745311,1047.01
177718896,4711.01
13684720,1433.01
259377017,270.02
95129101,1704.01
204698337,2535.01
284361752,2294.01
437054764,5176.01
180672438,3905.01
306472057,791.01
422217860,5662.01
137020480,5625.01
46627476,4982.01
239198720,5563.01
120523488,4656.01
147302550,4651.01
76894548,5028.01
239372503,4502.01
366804698,5646.01
291332861,4760.01
443534757,2769.01
407495930,5748.01
165723070,3907.01
156816238,3845.01
233462817,3904.01
374180079,5520.01
271439193,3963.01
268766053,272.01
329691586,3202.01
431585347,1543.01
73723286,665.01
229951289,1609.01
193641523,824.01
54085154,662.01
176868951,5534.01
259100469,5233.01
391958006,5796.01
199949052,6010.01
272782321,4096.01
370981403,3637.01
219113246,5376.01
35022727,4530.01
366410512,5101.01
194076601,5816.01
366846982,5946.01
365447203,3639.01
357457104,1330.01
334385701,3951.01
407653728,5957.01
405897415,3576.01
343330330,3943.01
27459498,3538.01
275421144,3959.01
237015185,5604.01
359388309,4172.01
237097499,5601.01
452972453,3987.01
80611440,5422.01
94727308,4622.01
260655847,4355.01
212957629,2406.01
431810418,5968.02
419878932,5948.01
230129753,4459.01
441730540,4025.01
178215634,4659.01
187333348,5790.01
160023,3125.01
237108272,1816.01
467006627,5920.01
468979441,5493.01
264460005,4683.01
468981993,2556.01
22843856,1644.01
141227133,617.01
458199018,4891.01
411697517,5535.01
124322274,4720.01
270515566,2159.01
298647682,1643.01
441234277,4893.01
217838717,5025.01
277128619,4994.01
113648563,3286.01
113295476,4233.01
238898571,863.01
382975217,4947.01
376421071,4927.01
80137654,4983.01
350348197,5108.01
154867950,1652.01
330690135,5170.01
366499151,5115.01
100780304,2725.01
49045066,2992.01
292889298,3463.01
373576942,3525.01
316875094,4686.01
166054851,5639.01
267197567,4755.01
160521907,5642.01
366409685,5522.01
275527293,5263.01
436007113,5251.01
289307883,5247.01
295807723,5246.01
458458156,5656.01
230290708,5239.01
309439436,5316.01
396935099,4689.01
328081248,5799.01
294781547,1218.01
348477542,2877.01
168191686,2753.01
159851831,5741.01
418987806,1584.01
279605855,4048.01
75208638,4257.01
423128096,4782.01
8005485,4956.01
418567812,4943.01
461239485,5672.01
105387356,5231.01
69995219,5352.01
69356857,5232.01
103096524,4149.01
146282666,4298.01
14156936,5340.01
467615239,5338.01
85284138,5597.01
304950588,3220.01
468987719,491.01
267861788,3609.01
81808065,5473.01
76798849,5472.01
47132361,5471.01
79971247,5462.01
75171363,5455.01
158552665,5937.01
65737977,5902.01
452483795,5908.01
29374525,5440.01
155369758,5436.01
75697959,5433.01
79316101,5417.01
303456821,5941.01
172353721,5405.01
184869170,5513.01
106114491,5876.01
232941965,5882.01
289313987,5913.01
239529652,5917.01
268405086,5574.01
289316336,4091.01
321668398,1862.01
156377968,5645.01
170368805,4777.01
180145006,312.01
238606535,5560.01
139086171,3879.01
127505658,5564.02
73250068,5566.01
229944666,1464.01
97669493,5474.01
385312460,5506.01
361711730,5027.01
277697921,5161.01
38510224,711.02
257562160,5320.01
441587756,5380.01
159160230,5599.01
206717400,4678.01
53394475,5594.01
101592219,5602.01
208151094,5052.01
363761216,2047.01
21549805,3887.01
165464482,3894.01
95574586,5847.01
281100535,5687.01
307716123,4560.01
148497855,2986.01
159873822,2048.01
860207014,5670.01
415443327,5104.01
327577308,2061.01
278683844,119.02
77228304,456.01
9907513,5590.01
146208651,597.01
23863105,5671.01
279999655,959.01
41422753,5855.01
147092818,3102.01
468983280,5489.01
306510653,2222.01
167342439,707.01
361034196,1090.01
167714792,945.01
220414682,4558.01
254629854,3482.01
318180448,5033.01
283665218,5032.01
363029616,5829.01
224418572,5830.01
395143000,5837.01
222485202,5838.01
298829544,5183.01
350882505,5841.01
23937608,5842.01
24113219,5843.01
131250246,3370.01
209935997,5845.01
278623780,5853.01
346154016,5854.01
3680800,5856.01
114947483,5859.01
11034516,5861.01
20988926,5862.01
345205395,5863.01
306363166,4719.01
81744640,4812.01
155093420,5533.01
198241702,1269.01
167415965,214.01
288636599,1890.01
250111245,5293.01
390444761,3035.01
142019343,4413.01
203214081,5097.01
162246865,1984.01
235905185,1829.01
443616612,5523.02
298070500,5395.01
233602827,1749.02
287959034,5677.01
143257768,5679.01
264052454,5698.01
117892246,5565.01
232567319,4056.01
244912396,3509.01
441739020,1670.03
427041513,5814.01
330218897,5819.01
248853232,5823.01
257605131,451.02
306663205,2815.01
279740441,273.01
356867115,1301.01
288612903,5194.01
75262942,4469.01
412371819,3166.01
74967390,4260.01
362111691,4992.01
203214138,5081.01
108835813,992.01
382068562,924.01
347553438,2432.01
186292194,3632.01
243313296,2278.01
447283466,1028.01
72889156,5756.01
219506608,5757.01
900715901,2072.01
448820344,4928.01
356822426,4174.01
137543637,5576.01
388198242,2224.01
172871230,5273.01
344130921,5024.01
112026224,1189.01
124174267,3107.01
372424377,5407.01
300710077,789.03
142748283,2096.01
160045097,1782.02
17993892,1800.01
95337971,5139.01
302054555,5017.01
241076290,1560.01
153412485,4749.01
220435095,147.01
55452495,336.01
188989177,433.01
219041246,5713.01
417948359,1272.01
44737596,552.01
165763244,1805.01
219762508,1878.01
26826078,5096.01
374180079,5520.02
304085024,4975.01
386620582,5518.01
440937096,4915.01
144486060,4710.01
142868621,2446.01
231937828,4780.01
224297408,5733.01
366443426,4304.03
301900477,5003.01
141186075,4307.02
27916356,3534.01
85791385,4014.01
247180220,4991.01
1167538,2447.01
415969908,233.01
178217113,5086.01
273850708,2616.01
269077474,2717.01
436099179,5424.01
45299834,2923.01
89617284,2915.01
148479278,520.01
123106490,2874.01
396932137,5521.01
224313733,1856.01
262471759,2191.01
144401492,1803.02
146438872,948.01
154741689,2170.01
299799658,1062.01
155012162,5548.01
241326434,3241.01
224279091,4658.01
425997655,174.05
313425396,5393.01
458856474,1978.01
120183168,4499.01
116264089,2126.01
115453244,2576.01
5024743,2805.01
302814895,5784.01
42883782,5788.02
382200986,4409.01
71582156,5726.01
237637903,4742.01
234282389,2611.01
51094586,5589.01
174826170,3710.01
165413340,5613.01
148960849,5614.01
219467837,5621.01
148667071,4224.01
108939482,4217.01
29069242,5587.01
37117064,4706.01
156999527,4788.01
6010784,4892.01
119131709,5633.01
105616091,5636.01
233684293,1791.01
270380593,465.01
56630436,3396.01
141527965,1216.01
384386062,5004.01
117275513,5067.01
366443576,5103.01
286712787,5159.01
411943564,4922.01
431999925,513.01
213875310,5833.01
457939414,1990.01
424391516,1761.01
13023378,344.01
320324079,5202.01
53728859,6013.01
268334473,1691.01
349312122,5661.01
315755496,2053.01
56999883,5618.01
352239069,1404.01
150476057,5764.01
32949762,2464.01
69295263,5481.01
409264172,2869.01
268187322,2814.01
384513078,1106.01
439926641,3080.01
67646988,1779.01
265619984,4736.01
189013224,426.01
256584532,5755.01
459189798,5777.01
32830028,549.01
168158622,4871.01
260640693,798.01
401509690,5035.01
319783554,4946.01
250306572,4376.01
441159680,2367.01
445990611,5460.01
453452264,2971.01
258777134,1299.01
322825139,4707.01
156990000,4816.01
394672497,3485.01
399956873,5283.01
430099722,5336.01
67743054,5647.01
235901733,5723.01
162631539,5724.01
134471108,2501.01
107728509,4397.01
70420766,2304.01
466113537,1954.01
219508169,2016.01
5800958,5429.01
374350678,5505.01
350024178,5492.01
136916387,2011.02
198178505,2270.01
426448042,5363.01
230087765,5740.01
262746281,603.01
294309873,5435.01
322862882,3205.01
427332229,4523.01
107506563,3254.01
306547699,3216.01
81593515,3754.01
405559035,2037.01
349972412,4504.02
238854767,4653.01
243011228,4696.01
628103717,4074.01
298074836,5716.01
9989136,5734.01
349576261,4562.01
397763985,5765.01
148772620,4932.01
258402425,2156.01
366754985,5364.01
2685481,5113.01
176899385,1373.01
441736986,5657.01
456945304,5559.01
284688043,5399.01
328934980,5739.01
307210830,175.03
116382006,3977.01
33595516,849.01
119292328,512.02
262530873,304.01
445582110,4242.01
399870368,624.01
287934343,5832.01
351077390,5828.01
74482749,584.01
347098457,976.01
310822679,4872.01
192982424,5483.01
407591297,5388.01
74712191,4852.01
331484419,5811.01
9151337,5572.01
312221462,5133.01
232679662,1305.01
306996324,776.01
411839167,2461.01
49254857,4914.01
464296022,1030.01
264303333,2250.01
159510109,1141.01
350995812,1145.01
31553893,1058.01
132611413,4920.01
155419920,4919.01
95079513,5504.01
172370679,1899.01
179230828,5000.01
172598832,1933.01
343019899,1386.01
148782377,1415.01
441420236,2221.01
441580526,4160.01
269400980,2557.01
260417932,932.02
230980206,2649.01
161479081,2685.01
237362186,2792.01
90504905,1234.01
133512515,4875.01
92439980,5813.01
287139872,1752.01
405122173,5932.01
48274889,4864.01
88266880,5930.01
258777137,1183.01
305506996,5916.01
857186,5288.01
16538820,5912.01
224298134,2079.02
113804153,5369.01
234523599,127.01
129372561,2672.01
47316976,288.01
143257766,1120.01
243464977,5895.01
321790238,5893.01
85266608,5385.01
15682927,5886.01
138671052,5872.01
440777904,511.01
136998882,3881.01
69028091,5451.01
397058826,5401.01
230267547,2150.01
376632626,3866.01
7020254,4316.01
56399553,4623.01
283419843,5818.01
362223355,4171.01
158978373,823.01
85293053,1772.01
35652085,2997.01
372759746,4575.01
96317115,4806.01
367434266,5458.01
150271680,735.01
388104525,112.01
144297844,2394.01
167714124,2721.01
376740324,3085.01
301281965,2740.01
387330895,4033.01
291517604,5148.01
152685831,3402.01
251209368,2789.01
280212554,2743.01
406236094,3271.01
43604949,2702.01
131419624,3368.01
28945511,2934.01
10974783,4020.01
383828887,5196.01
258557847,5742.01
268439377,4829.01
52059926,2530.01
320208949,3867.01
453348525,3792.01
390157607,3036.01
359469754,5191.01
139559780,3649.01
158325942,5255.01
388106759,810.01
141677268,5188.01
97735297,5107.01
307888842,3215.01
141141249,2911.01
256414077,1566.01
256046749,5858.01
210681065,4962.01
290337456,4959.01
401028336,4949.01
283621618,5806.01
242190195,4944.01
1271152446,4022.01
295093397,2901.01
31975443,2929.01
188668950,5731.01
395171208,1333.01
134596619,4848.01
309436531,3217.01
426122503,5242.01
88565745,5571.01
154220877,5616.01
40055053,5240.01
158323182,5203.01
394900138,3140.01
153949511,1277.02
288671122,5179.01
224217761,5290.01
352239069,1404.02
301035553,5286.01
152326573,3405.01
313609787,5772.01
270406298,5325.01
170889511,2666.01
298164705,2435.01
276380902,1525.01
158845573,5782.01
318828309,1960.01
437261733,1910.01
165989915,3870.01
346418409,1423.01
34781378,5354.01
264912889,3683.01
27476314,5351.01
26054627,5349.01
96948338,5333.01
77437543,2490.01
241174783,5381.01
298600443,5391.01
29781207,5402.01
99572130,3817.01
314835525,2049.01
302419660,5469.01
83275782,5467.01
456971986,5457.01
247172524,5878.01
27230283,5939.01
86898676,5432.01
282935857,5276.01
341297143,5866.01
166190643,5942.01
236158940,5868.01
283759999,5883.01
421336001,3931.01
282890159,5877.01
375199523,5892.01
376454594,5874.01
60542708,5903.01
126171392,5899.01
294173437,5901.01
273774284,5910.01
239361732,5911.01
329709756,5915.01
322593401,5933.01
63659057,5943.01
219431828,5197.01
280095254,235.01
287591638,3585.01
465176038,3154.01
26469462,5117.01
220547837,3366.01
117843067,2469.01
173103335,5146.01
46807139,5031.01
356835341,4908.01
160578764,1930.01
17005768,1460.01
141275395,3878.01
366311757,3707.01
28643432,5184.01
392064198,5582.01
459215281,3891.01
237099296,1750.01
149917086,3847.01
279947414,4145.01
437786834,5463.01
342642208,2158.01
212253390,2211.01
457272901,3155.01
166086403,5387.01
142938659,4668.01
21505121,2734.01
57093805,3344.01
274911400,4887.01
190981760,3369.01
307734817,1808.01
193634953,5688.01
103865797,5695.01
335681838,5234.01
50751260,4785.01
309254930,862.01
369457671,168.01
286916251,1794.01
122262940,606.01
151728428,5850.01
371210825,1702.01
436637677,4705.01
414019147,6011.01
387974148,5551.01
330687113,5089.01
184892124,5090.01
334597566,6020.01
356146869,5256.01
136971594,1368.01
288246496,6015.01
38680052,2208.01
372852036,2652.01
209408136,2681.01
408618999,1736.01
277507814,1286.01
435740442,5237.01
262715204,4538.02
302003748,3050.01
291685334,6021.01
293612446,2466.01
1525480,2402.01
219489550,4064.01
362032529,5014.01
58825110,5301.01
1133072,566.01
284660935,5253.01
1528696,448.01
232194097,4708.01
398466662,3173.01
428703516,5761.01
216925130,5056.01
19447218,4815.01
310267134,3319.01
312030014,3315.01
444290896,5030.01
178266267,5539.01
68646526,4611.01
48210046,2920.01
288428649,5229.01
135100529,5628.01
126772538,4808.01
233009109,1737.01
165202476,4666.01
229639351,4058.01
387409975,2563.01
127530399,822.02
188389305,5585.01
468911753,4700.01
161247580,5026.01
165201455,4665.01
46774573,5430.01
17409453,5080.01
11996814,2022.01
47319867,5423.01
277103955,284.01
186541435,4847.01
63190194,5514.01
348755728,1883.01
262736264,5498.01
141762491,5588.01
335813590,5627.01
390723664,3299.01
282940781,5655.01
384709136,4996.01
468979441,5493.02
458300989,4876.01
151724385,5795.01
147660886,2005.01
397522142,4973.01
160487753,1345.01
341444900,6023.01
229747848,1347.01
30791047,5222.01
309849817,3956.01
358631536,1343.01
31374837,431.02
170221808,4779.01
459762279,5573.01
808243,5848.01
447585233,4907.01
248689510,4681.01
137906197,1768.01
362607799,3088.01
466382581,5803.01
295507430,4966.01
42015200,848.01
79930628,2841.01
469791892,4345.01
37150278,5692.01
142530031,4722.01
52640302,473.01
306204904,5310.01
459755750,3783.01
313761775,1526.01
445795465,5773.01
283722336,1469.02
153078576,2407.01
148673433,5704.01
17652022,5691.01
98669309,5173.01
88902249,2336.01
323295479,1861.01
341815197,2089.01
77958378,2699.01
37291237,5057.01
441334829,2963.01
29105766,3793.01
286099128,3422.01
164150537,2375.01
307366709,2899.01
53481079,5717.01
420174131,5623.01
229715760,2251.01
302333151,2315.01
380836882,2526.01
148478039,4974.01
393340920,4244.01
422881018,3623.01
50120414,1588.01
80174172,3392.01
344926234,634.01
287721202,3022.01
437984134,887.01
237700098,4752.01
287156968,1230.01
92562123,2242.01
385459345,4906.01
165523947,1317.01
29960109,393.01
59770954,4748.01
175180796,816.01
165987272,1840.01
248075138,769.01
368739874,5680.01
275501623,1358.01
190743990,1376.01
80711765,2549.01
40292751,5786.01
311116297,5660.01
55275863,5515.01
467684543,5356.01
147034452,2758.01
274193763,2428.01
456306892,5581.01
295312916,4990.01
234388232,5088.02
166648874,1806.02
421455387,2233.01
165985431,3842.01
231703293,2632.01
248650906,2472.01
283474780,1490.01
444415148,1585.01
39699648,1778.01
52280468,472.01
154716798,1239.01
294780517,792.01
130948731,2820.01
1718201850,1351.01
209310912,4655.01
150151262,712.01
232650365,1746.02
353475866,1693.01
397924314,4004.01
332715376,4354.01
21132157,5365.01
317189702,4750.01
68443254,5419.01
1122079,3859.01
454248975,3023.01
428892437,4080.01
389753172,319.01
193482096,3564.01
80681136,4884.01
90669930,5341.01
447061717,1231.01
1870990135,3514.01
292797572,4934.01
8853478,5390.01
438170612,5127.01
233948455,3612.01
1976308113,3572.01
356682805,5274.01
30016082,2693.01
398733009,464.01
416195870,1264.01
374919956,6042.01
38541473,395.01
257527578,5152.01
233680651,2166.01
90853136,5092.01
350618622,201.01
34551972,3678.01
428767018,6064.01
26018819,5346.01
65347776,2418.01
453064665,6043.01
69747919,1407.01
356916207,6044.01
140687214,4327.01
412485680,4957.01
467649533,6045.01
194679333,5280.01
422423972,5297.01
66296167,6046.01
115451738,6047.01
408743161,5305.01
313506357,1383.01
239136269,3810.01
280024247,6048.01
353459965,6049.01
387401076,5306.01
50745119,4694.01
339207264,6050.01
353960022,6051.01
61988212,753.01
459837008,2267.01
9443323,6052.01
66091052,6053.01
152800085,2325.01
169249234,2524.01
26587613,4725.01
322824542,4723.01
229210014,4721.01
392681545,6054.02
355640518,6055.01
102808276,6056.01
278988097,4343.01
102713734,2580.01
104734832,6057.01
229167359,2594.01
160180298,4746.01
381360750,5335.01
392681545,6054.01
229510866,1181.01
428867906,6060.01
239823606,6061.01
67031480,6063.01
434171145,3926.01
274137295,4798.01
18021087,5612.01
412635642,4935.01
153971295,5267.01
260537454,2617.01
272519426,5693.01
460396820,5685.01
81247740,1855.01
118329434,3430.01
138329479,4147.01
229455001,1744.01
396234347,6026.01
352682207,4010.01
419092044,4801.01
150428135,700.04
375506058,1431.01
159104028,5945.01
372264750,1355.01
24833662,5931.01
60491424,5923.01
224635135,5900.01
277987172,5887.01
250330564,5285.01
287080092,1751.01
184531966,5864.01
367753709,1757.01
298206077,2900.01
5882269,5083.01
383645563,5225.01
231337271,2865.01
154927364,1647.01
464481762,3292.01
317597583,1630.01
417676091,3700.01
437215469,3400.01
401704685,5054.01
294500964,2550.01
74484886,4258.01
393495970,5142.01
91481801,5099.01
198588220,2014.01
311736478,4979.01
142785421,5568.01
253961767,4968.01
115564354,5418.01
185598695,5249.01
463781038,5009.01
150151262,712.03
7583660,5214.01
28900646,1685.01
317134140,2514.01
259901731,2629.01
7624182,412.01
19612445,4837.01
80166433,1125.01
349966879,2646.01
57984377,6014.01
327369524,6016.01
291751373,6017.01
67881560,6018.01
439942982,6025.01
56231866,6024.01
332911893,4672.01
119556803,4756.01
388804061,5555.01
28242530,5667.01
213111428,5023.01
10827386,2876.01
263486257,5037.01
345450130,5525.01
369480087,4522.01
412054152,2477.01
147950620,1194.01
376524552,1811.01
323250919,5689.01
127793615,1980.01
332017079,4945.01
142276270,1136.02
378708888,5219.01
399402994,5802.01
129991079,1602.01
406361982,5224.01
192969211,5591.01
268125229,2903.01
278540265,4289.01
159117779,5206.01
418298773,5011.01
175236511,5136.01
237101326,4051.01
427279997,2034.01
53047383,4825.01
43868600,2476.01
446684383,2961.01
409207712,4784.01
454069765,4916.01
406726743,5036.01
470159478,2032.01
255918903,4292.01
7976072,4805.01
279741379,186.01
328012209,2309.01
284288080,889.01
237808867,881.01
82308728,1821.01
323966987,3046.01
266023807,5978.01
255768108,3330.01
297668572,3223.01
312345863,3671.01
139550876,4695.01
434226736,5095.01
117843365,4693.01
160347548,2798.01
244170332,5530.01
368435330,1797.02
266441563,4771.01
291198795,4741.01
143724857,4809.01
452903647,4790.01
80029842,4840.01
144138509,729.01
234527228,2647.01
359403471,4929.01
369477998,5307.01
58997701,5453.01
403340402,3993.01
188865842,4955.01
403405969,5021.01
271722899,920.01
372818426,2645.01
181422954,4818.01
258051471,4843.01
346081845,3940.01
56457123,5368.01
321861405,3952.01
435259601,4660.01
138819293,1796.01
119290630,2724.01
102840239,815.01
336824844,3945.01
466206508,5542.01
284592754,5643.01
11417087,2938.01
348099535,3717.01
286000547,2332.01
115524421,2064.01
7681574,5279.01
376036292,3038.01
137402055,4570.01
354600221,1534.01
309787037,1046.01
347430350,5631.01
236445129,1282.01
67196573,2499.01
268823307,2182.01
264173803,4099.01
198390247,1453.02
155807906,2871.01
422486295,5294.01
250983039,5291.01
246965431,5319.01
399724238,5312.01
371470493,5372.01
308522539,5362.01
113919944,5353.01
21119973,5347.01
408729765,4139.01
164892194,2178.01
360630575,1097.02
88101924,5944.01
367193060,5438.01
281837575,5143.02
232641326,1874.01
184521624,5880.01
59582240,5166.01
236387002,2119.01
171646471,5464.01
323687123,5557.01
399757537,4684.01
288348498,1551.01
229138584,3356.01
280865159,1894.01
462162963,2959.01
158170594,1240.01
435871546,5318.01
298946836,5044.01
63211674,4472.01
48253329,5826.01
462372373,5860.01
68345291,5840.01
71459120,5849.01
277329402,5851.01
336072306,5857.01
59744366,5546.01
318836983,5532.01
48506505,4467.01
219776325,1610.01
441798995,2269.03
267484653,3610.01
130415266,588.01
102846772,5779.01
17555760,5537.01
4646810,461.01
165885558,3844.01
373453507,2475.01
153723304,4692.01
48220826,3886.01
276128561,829.01
65905621,4796.01
284564230,2162.01
396133015,3577.01
268604331,4466.01
317089588,2210.01
284475976,1628.01
359572563,3147.01
400515645,5443.01
308172249,2139.01
335630746,778.01
27990610,4482.01
43333094,5780.01
423393242,2975.01
203189770,1198.01
257922326,5326.01
129539786,1367.01
99224131,4486.01
179987678,3279.01
267867517,3608.01
150531994,5008.01
202375913,1527.01
424196109,5007.01
313453776,5227.01
17538423,5682.01
196286578,4776.01
175176327,602.01
71431780,1723.01
332477926,1754.01
61205803,3636.01
295541511,1117.01
387791274,3142.01
60646268,4650.01
441135051,4661.01
243921117,5801.01
51830822,2727.01
199712572,6082.01
103832313,3111.01
160522555,3055.01
247873937,4738.01
307099276,4924.01
99896567,6074.01
177254988,4405.02
169765334,329.01
297950791,5045.01
283471501,5809.01
375419034,5259.01
351652998,5767.01
185226925,5257.01
95010343,5134.01
98796344,455.01
220396259,379.01
418012030,2533.01
117689799,3504.01
377873569,4480.01
416368336,3511.01
445859771,1273.01
149601126,2525.02
142405475,2882.01
52869977,2852.01
147284470,2306.01
82598822,5758.01
279989567,2744.01
294097592,4286.01
354937825,4821.01
138359318,4448.01
322807371,4862.01
91697121,5441.01
463343283,3062.01
408549705,5189.01
